n_ops, naive, shared
0.001681792,0.000303648
0.001668416,0.000303072
0.001685728,0.00030304
0.001674336,0.000303104
0.001665248,0.00030208
0.001671456,0.000303008
0.001673824,0.000303616
0.001674336,0.000303104
0.001671104,0.000306656
0.00167104,0.000302624
0.00167184,0.000303104
0.001674656,0.000303104
0.001669856,0.000301856
0.001670624,0.00030208
0.001667904,0.000302976
0.001676704,0.00030192
0.001673952,0.000302688
0.001671136,0.00030208
0.001677568,0.00030208
0.0016704,0.000302752
0.001668608,0.000301728
0.001675328,0.0003016
0.001666784,0.00030208
0.001674048,0.00030208
0.001668736,0.00030208
0.00167568,0.00030192
0.001674144,0.00030208
0.001681376,0.000302688
0.001670336,0.000302048
0.001669568,0.000302976
0.001672192,0.000301824
0.001671872,0.000302016
0.001675136,0.000301568
0.001675424,0.00030208
0.00167168,0.00030208
0.001670944,0.00030208
0.00167584,0.00030288
0.001671104,0.000301056
0.001670016,0.00030208
0.001671776,0.000301056
0.001675392,0.00030256
0.001670848,0.000302912
0.0016784,0.000301056
0.001670656,0.000303072
0.001670976,0.000303104
0.00167584,0.00030208
0.0016736,0.000302912
0.001670944,0.000302656
0.001677888,0.00030272
0.001676512,0.000301888
0.001671296,0.00030208
0.001668128,0.00030208
0.001680832,0.000301056
0.001679008,0.00030304
0.001673536,0.00030208
0.00167072,0.00030208
0.001680192,0.000301888
0.00167232,0.000302784
0.001675936,0.000301056
0.001670944,0.00030208
0.001675008,0.000301856
0.001675936,0.00030208
0.001674272,0.000302048
0.00166928,0.000301728
0.001672096,0.000301792
0.00166816,0.000300992
0.001676544,0.000302624
0.00166736,0.000301664
0.001673056,0.00030208
0.001671584,0.00030208
0.001674208,0.000301056
0.00166976,0.000302816
0.001669856,0.000301056
0.001674464,0.00030208
0.001678304,0.000301728
0.001677472,0.000300864
0.001677984,0.000301888
0.001673408,0.00030208
0.001674752,0.00030208
0.001670944,0.000301696
0.001677344,0.000302592
0.001664576,0.00030208
0.001677152,0.000302624
0.001675168,0.00030208
0.001675648,0.000301792
0.001671648,0.00030256
0.001686592,0.000301952
0.001667936,0.000301056
0.001676128,0.000301056
0.00167856,0.000303104
0.001671424,0.000301728
0.001689376,0.000321536
0.001676608,0.000312864
0.001671808,0.000306048
0.001576128,0.000285216
0.001576768,0.000283232
0.001575552,0.000282624
0.001742176,0.000285696
0.001579392,0.000284672
0.001606848,0.000282624
